14781.00,46.80,-11.12,-90.00
14803.00,46.80,-11.30,-90.00
14813.00,46.80,-11.39,-90.00
14836.00,46.80,-11.57,-90.00
14846.00,46.80,-11.66,-90.00
14868.00,46.80,-11.84,-90.00
14879.00,46.80,-11.93,-90.00
14901.00,46.80,-12.11,-90.00
14913.00,46.80,-12.20,-90.00
14924.00,46.80,-12.29,-90.00
14945.00,46.80,-12.47,-90.00
14957.00,46.80,-12.56,-90.00
14978.00,46.80,-12.74,-90.00
14989.00,46.80,-12.83,-90.00
15010.00,46.80,-13.01,-90.00
15022.00,46.80,-13.10,-90.00
15043.00,46.80,-13.28,-90.00
15055.00,46.80,-13.38,-90.00
15076.00,46.80,-13.56,-90.00
15088.00,46.80,-13.64,-90.00
15108.00,46.80,-13.82,-90.00
15121.00,46.80,-13.91,-90.00
15141.00,46.80,-14.09,-90.00
15152.00,46.80,-14.17,-90.00
15171.00,46.80,-14.35,-90.00
15184.00,46.80,-14.44,-90.00
15205.00,46.80,-14.61,-90.00
15217.00,46.80,-14.70,-90.00
15228.00,46.80,-14.79,-90.00
15251.00,46.80,-14.97,-90.00
15262.00,46.80,-15.06,-90.00
15285.00,46.80,-15.25,-90.00
15296.00,46.80,-15.33,-90.00
15308.00,46.80,-15.43,-90.00
15328.00,46.80,-15.60,-90.00
15340.00,46.80,-15.69,-90.00
15360.00,46.80,-15.87,-90.00
15372.00,46.80,-15.95,-90.00
15393.00,46.80,-16.13,-90.00
15405.00,46.80,-16.22,-90.00
15425.00,46.80,-16.40,-90.00
15436.00,46.80,-16.48,-90.00
15459.00,46.80,-16.67,-90.00
15470.00,46.80,-16.76,-90.00
15491.00,46.80,-16.94,-90.00
15502.00,46.80,-17.02,-90.00
15523.00,46.80,-17.20,-90.00
15534.00,46.80,-17.28,-90.00
15555.00,46.80,-17.46,-90.00
15567.00,46.80,-17.55,-90.00
15589.00,46.80,-17.73,-90.00
15599.00,46.80,-17.82,-90.00
15621.00,46.80,-18.00,-90.00
15632.00,46.80,-18.09,-90.00
15644.00,46.80,-18.17,-90.00
15665.00,46.80,-18.36,-90.00
15676.00,46.80,-18.45,-90.00
15700.00,46.80,-18.63,-90.00
15710.00,46.80,-18.72,-90.00
15732.00,46.80,-18.90,-90.00
15744.00,46.80,-19.00,-90.00
15766.00,46.80,-19.18,-90.00
15777.00,46.80,-19.27,-90.00
15789.00,46.80,-19.36,-90.00
15811.00,46.80,-19.55,-90.00
15823.00,46.80,-19.64,-90.00
15844.00,46.80,-19.83,-90.00
15858.00,46.80,-19.92,-90.00
15869.00,46.80,-20.02,-90.00
15892.00,46.80,-20.20,-90.00
15902.00,46.80,-20.29,-90.00
15924.00,46.80,-20.47,-90.00
15935.00,46.80,-20.56,-90.00
15957.00,46.80,-20.74,-90.00
15968.00,46.80,-20.83,-90.00
15989.00,46.80,-21.01,-90.00
16000.00,46.80,-21.10,-90.00
16021.00,46.80,-21.28,-90.00
16033.00,46.80,-21.38,-90.00
16046.00,46.80,-21.55,-89.99
16066.00,46.80,-21.64,-89.99
16077.00,46.80,-21.73,-89.98
16100.00,46.80,-21.91,-89.97
16109.00,46.80,-22.00,-89.97
16131.00,46.80,-22.17,-89.96
16142.00,46.80,-22.26,-89.96
16165.00,46.80,-22.44,-89.96
16176.00,46.80,-22.54,-89.95
16197.00,46.80,-22.72,-89.95
16210.00,46.80,-22.81,-89.95
16222.00,46.80,-22.90,-89.95
16244.00,46.80,-23.10,-89.95
16255.00,46.80,-23.18,-89.95
16276.00,46.80,-23.37,-89.95
16290.00,46.80,-23.46,-89.95
16300.00,46.80,-23.55,-89.95
16322.00,46.80,-23.73,-89.95
16332.00,46.80,-23.81,-89.95
16354.00,46.80,-23.98,-89.95
16365.00,46.80,-24.07,-89.95
16386.00,46.80,-24.25,-89.95
16397.00,46.80,-24.34,-89.94
16420.00,46.80,-24.52,-89.94
16431.00,46.80,-24.62,-89.94
16451.00,46.80,-24.80,-89.94
16465.00,46.80,-24.89,-89.94
16477.00,46.80,-24.98,-89.94
16497.00,46.80,-25.16,-89.94
16509.00,46.80,-25.25,-89.94
16530.00,46.80,-25.43,-89.94
16542.00,46.80,-25.52,-89.94
16563.00,46.80,-25.70,-89.94
16575.00,46.80,-25.79,-89.94
16596.00,46.80,-25.98,-89.94
16608.00,46.80,-26.07,-89.94
16628.00,46.80,-26.25,-89.94
16641.00,46.80,-26.34,-89.94
16655.00,46.81,-26.52,-89.94
16673.00,46.81,-26.60,-89.92
16685.00,46.81,-26.69,-89.89
16704.00,46.81,-26.86,-89.82
16716.00,46.81,-26.95,-89.80
16737.00,46.81,-27.12,-89.76
16749.00,46.81,-27.21,-89.74
16769.00,46.81,-27.39,-89.71
16780.00,46.81,-27.47,-89.70
